1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
,Data de Referência,,,,,,,,,,,,,
,2024-11-07 00:00:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MERCADO SECUNDÁRIO DE DEBÊNTURES,,,,,,,,,,,,,,
Títulos Privados - DEBÊNTURES,,,IPCA + SPREAD,,,,,,,2024-11-07 00:00:00,,,,
Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo,,PU,% Pu Par,Duration,% Reune,Referência NTN-B
,,,,,,,,Min.,Máx.,,,,,
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",6.8865,6.3387,6.5913,0.14,6.4513,6.7314,1105.65193,101.3981,508.63,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.9877,8.4041,8.7251,0.1165,8.6087,8.8417,1075.781156,85.981,1241.8,0.05,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",7.0764,6.7378,6.8877,0.1929,6.6948,7.0807,1059.914356,90.0451,1525.93,0.05,15/08/2032
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",8.0893,7.5308,7.8139,0.1758,7.638,7.9898,1248.713966,94.7552,1921.88,0.35,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",7.0904,6.7705,6.899,0.1987,6.7003,7.0978,1211.06738,86.5587,1518.78,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.0979,5.5607,5.6403,0.2373,5.4031,5.8777,1357.744165,100.33,144.28,,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,10.1875,0.2248,9.9627,10.4125,1046.564674,92.8772,946.89,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,8.9821,9.4771,0.3041,9.173,9.7814,1114.22694,92.3153,1181.02,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.9046,6.5234,6.7809,0.1029,6.6781,6.8839,1022.050909,96.5925,1719.69,,15/05/2033
MRSAA2,MRS LOGÍSTICA S/A (*),15/09/2034,"IPCA + 6,5251%",6.8592,6.6579,6.8061,0.0742,6.7319,6.8805,992.636219,98.0798,1851.13,,15/05/2035
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.8805,6.5978,6.751,0.0495,6.7016,6.8006,1028.869926,97.2228,1852.36,,15/05/2035
MRSAB2,MRS LOGÍSTICA S/A (*),15/09/2036,"IPCA + 6,5514%",6.9599,6.7133,6.8476,0.0809,6.7666,6.9286,990.26395,97.843,1974.69,0.15,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.9241,6.6795,6.8075,0.0601,6.7474,6.8678,1027.589183,97.0872,2210.8,,15/05/2035
MRSAC2,MRS LOGÍSTICA S/A (*),15/09/2039,"IPCA + 6,5796%",6.9532,6.7252,6.8544,0.0851,6.7693,6.9397,988.394998,97.6558,2313.71,0.15,15/08/2040
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",5.5914,4.7658,5.3545,0.3742,4.9802,5.7288,598.358886,100.2739,68,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.9711,6.4853,6.7601,0.2406,6.5195,7.0008,963.267059,95.1592,724.97,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",9.2424,8.9473,9.106,0.088,9.0181,9.1941,1014.671658,93.3909,899.36,,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",7.112,6.8702,6.9819,0.2316,6.7503,7.2137,1084.852445,94.1368,1773.43,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",7.191,6.8683,7.0157,0.1632,6.8526,7.179,1060.57605,93.8056,2167.48,0.1,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.8075,7.5418,7.6761,0.122,7.5541,7.7982,1313.557695,98.1583,848.91,0.1,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",--,9.6805,9.8358,0.5837,9.2521,10.4196,1450.686396,91.5906,901,,15/08/2028
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.8963,6.6114,6.7674,0.1825,6.5848,6.95,1257.844241,91.8605,832.67,,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.9092,6.6088,6.7729,0.1835,6.5895,6.9565,1017.894402,90.8028,985.31,,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.2713,5.7691,5.9512,0.5822,5.369,6.5335,587.975946,101.1795,263.08,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.2921,5.8395,6.0717,0.0878,5.9839,6.1597,697.377213,101.0596,262.99,,15/05/2025
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",9.3589,8.9338,9.1916,0.2898,8.9018,9.4816,1306.446457,95.5482,633.05,0.05,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",5.9054,5.2988,5.6313,0.1443,5.487,5.7757,18946.364474,100.9391,234,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",6.9476,6.6593,6.7364,0.2144,6.5221,6.9509,1015.336945,100.1677,746.8,0.35,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.3058,6.7192,7.0876,0.2847,6.803,7.3724,1204.92655,91.2932,889.95,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.275,6.7894,7.0641,0.3719,6.6923,7.4361,1204.603133,91.2687,900.7,0.15,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",7.8802,7.3984,7.5653,0.5622,7.0031,8.1275,1358.704355,98.0534,268.07,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,7.1927,6.7591,6.9781,0.1933,6.7849,7.1715,1323.31882,95.7701,582.86,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",7.1505,6.8278,6.9525,0.1385,6.814,7.0911,920.255039,100.3509,601.82,,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.9738,8.4742,8.7269,0.1778,8.5492,8.9048,1056.412366,98.2264,1494.09,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.9116,6.5375,6.756,0.1305,6.6255,6.8865,1414.069271,97.2284,438.3,,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.9605,6.6656,6.842,0.1059,6.7361,6.948,1010.06465,96.1328,1587.88,0.1,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.9756,6.6332,6.7981,0.0507,6.7474,6.849,1005.645844,95.7123,1880.25,,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",8.068,7.447,7.6054,0.3775,7.2279,7.983,817.897786,96.4478,641.87,,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.3437,7.0176,7.1452,0.1072,7.038,7.2525,1127.513935,101.0675,1085.37,0.05,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.3753,7.0813,7.2122,0.1001,7.112,7.3124,998.735926,95.6352,1604.12,0.1,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.3711,7.1963,7.2836,0.0644,7.2192,7.3481,979.619136,95.374,1642.93,0.45,15/05/2033
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.7064,6.2075,6.5913,0.2635,6.3278,6.8549,1353.534348,97.2619,289.4,0.5,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.8366,6.3327,6.5728,0.1187,6.4541,6.6917,1191.813145,88.2197,1112.51,,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.8021,6.3069,6.541,0.1265,6.4145,6.6677,1280.828802,91.9872,952.47,0.1,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.814,6.3125,6.5686,0.0702,6.4983,6.6389,1100.690428,81.4392,2012.39,,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.4092,7.0592,7.2457,0.0922,7.1535,7.338,1111.614567,94.7447,1036.75,,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",6.8839,6.2899,6.689,0.5257,6.1632,7.2148,905.961761,94.8843,618.85,,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",7.0194,6.633,6.8935,0.4741,6.4194,7.3677,1051.337841,95.2475,1145.7,,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",7.5449,7.0532,7.3791,0.1243,7.2548,7.5035,1046.730924,89.7405,896.36,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.804,6.3727,6.5998,0.1603,6.4395,6.7601,667.161454,100.5027,443.13,0.35,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.2798,7.0071,7.1842,0.0989,7.0853,7.2832,1071.068848,87.433,2340.76,0.45,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",6.5945,6.1163,6.3225,0.1221,6.2005,6.4447,1324.316613,100.8076,244.04,0.1,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.5887,7.1972,7.3975,0.0769,7.3205,7.4745,1144.371776,101.967,1116.93,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",--,8.8439,9.1634,0.1432,9.0201,9.3067,1043.947358,92.8449,1516.97,0.1,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",8.0666,7.4758,7.8503,0.422,7.4284,8.2724,1130.353899,96.2879,1499.71,0.4,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.2597,6.9488,7.1258,0.1202,7.0056,7.2461,974.898721,94.9997,1167.78,0.35,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.3628,6.8905,7.1378,0.2511,6.8867,7.389,1164.776135,99.5349,1313.19,0.35,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.7366,7.1806,7.493,0.2207,7.2723,7.7138,1041.295247,99.3058,1121.01,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",7.0418,6.5484,6.8363,0.0888,6.7475,6.9252,1237.372505,89.2472,908.62,,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",7.0261,6.6315,6.9145,0.1215,6.793,7.036,1298.451411,95.9324,995.96,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",7.0553,6.535,6.8618,0.1687,6.6931,7.0306,1118.927211,96.7145,951.44,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",7.1038,6.5916,6.8814,0.1499,6.7315,7.0314,1106.52827,95.6175,1306.37,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.8931,6.4432,6.6855,0.1369,6.5486,6.8225,1104.787105,97.7274,878.62,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.9938,6.7555,6.8478,0.1996,6.6483,7.0475,1125.219506,90.3494,1210.86,0.05,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",7.9185,7.4569,7.6735,0.1537,7.5198,7.8274,10.370268,96.2569,1327.54,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",7.9594,7.5393,7.7562,0.2106,7.5456,7.967,1.012871,97.9145,1433.32,,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.2311,7.7611,7.9364,0.1327,7.8036,8.0692,10.154205,94.1644,2189.67,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.1742,7.8,7.9912,0.1865,7.8047,8.1779,1.00953,97.546,2243.21,,15/08/2040
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",7.9017,7.4429,7.6722,0.1588,7.5134,7.8311,10.370928,96.263,1327.56,0.35,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",7.9382,7.4706,7.6951,0.2449,7.4503,7.9401,1.016143,98.2308,1434.36,,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.2359,7.7563,7.9401,0.1338,7.8062,8.074,10.151174,94.1363,2189.44,0.1,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.209,7.7805,7.9771,0.128,7.8491,8.1052,1.010706,97.6596,2244.17,,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",8.2596,7.8539,8.0681,0.1256,7.9424,8.1938,1230.186022,96.6418,2049.39,0.05,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",8.1793,7.8262,8.016,0.1221,7.8939,8.1382,1072.221552,101.8701,1263.86,,15/08/2030
RSAN16,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/09/2034,"IPCA + 6,9875%",7.3351,6.9239,7.1508,0.1068,7.044,7.2578,1004.161715,98.9869,1680.7,,15/05/2033
RSAN26,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/09/2039,"IPCA + 7,4224%",7.7123,7.2543,7.5115,0.1123,7.3992,7.6239,1007.5194,99.2716,2219.59,,15/05/2035
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.3276,6.8929,7.1259,0.2522,6.8737,7.3782,1207.891757,95.8033,412.97,,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.3779,6.8705,7.1718,0.1578,7.014,7.3296,1184.137561,93.8236,717.63,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.9171,6.5806,6.7617,0.1343,6.6274,6.8961,1294.663875,93.779,753.21,0.35,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.9133,6.6037,6.7487,0.1555,6.5933,6.9043,1219.400572,90.5666,919.59,0.45,15/05/2029
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.94,6.6061,6.7645,0.1141,6.6504,6.8786,1324.806329,100.1139,969.73,,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.9557,6.6045,6.8443,0.127,6.7173,6.9715,1111.672668,86.8579,1143.67,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.9875,6.7028,6.8829,0.1217,6.7613,7.0047,1113.176605,89.6423,1214.3,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.9353,0.0848,6.8505,7.0202,1017.557745,95.516,1043.94,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.9979,0.103,5.8949,6.101,494.423049,99.0643,188.36,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,7.0403,6.6426,6.8638,0.1487,6.715,7.0126,1220.392608,90.6344,908.29,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,7.097,6.6568,6.7914,0.0556,6.7359,6.8471,1034.264526,80.6826,2007.26,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",7.079,6.7156,6.8011,0.0537,6.7474,6.8549,1041.878127,83.8875,2036.13,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",7.0636,6.6682,6.8685,0.0593,6.8092,6.9279,1038.530177,95.8965,1634.31,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",8.0528,7.6089,7.9354,0.1119,7.8235,8.0474,1062.926599,95.3,2132.56,0.45,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",7.1324,6.7554,6.9125,0.1273,6.7851,7.0399,1125.500738,96.6458,1014.91,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",7.129,6.7653,6.9829,0.066,6.9169,7.0491,982.780566,95.9454,1344.42,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",7.0741,6.7141,6.9307,0.1105,6.8202,7.0413,979.438639,95.6042,2282.74,,15/08/2040
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.8489,6.2969,6.5727,0.2239,6.3488,6.7967,12713.009198,96.0663,557.19,,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",7.1842,6.8886,7.0634,0.1013,6.9621,7.1648,1128.89948,90.0057,992.47,,15/05/2029
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",7.1049,6.8261,6.9705,0.1264,6.8441,7.097,1103.0745,87.9156,1376.2,0.35,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",7.0309,6.669,6.8304,0.1707,6.6597,7.0011,1106.049272,95.0106,1458.81,0.05,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.366,0.2807,7.0853,7.6468,654.769086,95.0171,967.2,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.8938,6.295,6.6175,0.2157,6.4018,6.8333,1276.981519,95.403,636.2,0.45,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,5.6988,4.8759,5.3749,0.3691,5.0058,5.7441,744.859602,100.1597,68,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",6.9152,6.2562,6.6027,0.2146,6.3881,6.8174,1290.339697,94.8334,411.96,,15/08/2026
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.9496,6.451,6.71,0.1051,6.605,6.8152,1249.982337,93.2979,1047.64,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",6.9644,6.5033,6.7745,0.1235,6.651,6.8981,1217.859653,89.458,862.25,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.9064,6.5873,6.7763,0.0672,6.7091,6.8436,1127.31217,93.2303,1267.07,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.8858,0.17,6.7158,7.056,1085.389476,89.6544,2005.54,,15/05/2035
SERI11,SERRA DO SERIDO F2 HOLDING S.A. (*),15/04/2042,"IPCA + 6,783%",7.5547,7.2991,7.4229,0.1481,7.2748,7.5711,1009.89212,96.6638,1417.43,0.35,15/08/2032
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",7.193,6.7923,7.0135,0.0865,6.927,7.1001,1085.055131,94.5029,1453.74,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,7.0067,0.0537,6.953,7.0605,1073.430095,93.4517,2006.63,,15/05/2035
SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%",8.154,7.5405,7.9508,0.597,7.3538,8.5479,1185.781969,98.674,543.02,,15/05/2027
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%",6.8957,6.3511,6.5919,0.2884,6.3035,6.8804,916.579473,100.4854,636.08,,15/05/2027
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%",6.9966,6.5213,6.7742,0.3027,6.4715,7.0769,909.248478,101.0552,893.34,,15/08/2028
STBP35,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2034,"IPCA + 6,3936%",6.9528,6.6854,6.8214,0.0978,6.7237,6.9193,992.692827,97.3343,1692.49,,15/05/2033
STBP45,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2039,"IPCA + 6,5408%",7.0136,6.6233,6.8365,0.056,6.7806,6.8926,994.603111,97.497,2296.45,,15/08/2040
SUMI17,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/07/2031,"IPCA + 7,749%",8.5085,7.9915,8.2734,0.0691,8.2043,8.3427,1003.139737,97.6479,1233.08,0.05,15/08/2030
SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%",6.8026,6.3623,6.6353,0.0938,6.5414,6.7292,1050.959765,97.3173,1179.95,,15/08/2030
SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%",6.864,6.6455,6.7946,0.0854,6.7091,6.8801,1044.939468,96.6746,1654.75,,15/05/2033
SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%",6.7528,6.5085,6.6219,0.0901,6.5318,6.7122,1022.966721,96.4355,2237.46,0.15,15/08/2040
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%",7.7341,7.2991,7.5174,0.1408,7.3766,7.6584,1243.784004,98.0181,370.01,,15/08/2026
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",6.9782,6.631,6.8454,0.0775,6.7679,6.9229,1393.127052,83.1422,2012.01,,15/05/2035
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,7.1322,0.0904,7.0418,7.2227,1189.209101,87.8652,1419.04,0.1,15/08/2032
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%",7.0463,6.6392,6.8745,0.1943,6.6802,7.0688,1224.786726,89.0988,2201.41,,15/05/2035
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%",6.999,6.4088,6.7603,0.1228,6.6374,6.8832,1083.324792,85.8787,1998.88,,15/05/2035
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%",6.9565,6.6374,6.8142,0.0738,6.7403,6.8881,996.311502,94.0624,1736.14,,15/05/2033
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%",6.8702,6.4741,6.6536,0.0979,6.5557,6.7516,1064.720156,96.1634,991.64,,15/05/2029
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%",6.994,6.6635,6.8537,0.0637,6.7899,6.9175,998.673181,94.2597,1999.27,,15/05/2035
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%",6.9728,6.4731,6.7659,0.2036,6.5623,6.9695,1051.682313,94.9768,1354.02,,15/08/2030
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%",7.0256,6.5768,6.8587,0.1379,6.7208,6.9967,1009.213524,95.2267,2220.53,,15/05/2035
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%",7.0308,6.6755,6.8878,0.1004,6.7875,6.9883,1020.532942,92.1578,2091.08,,15/05/2035
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/07/2025,"IPCA + 5,9526%",5.2287,4.8685,5.0891,0.2328,4.8563,5.322,713.529846,100.547,168,,15/05/2025
TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%",8.1668,7.5593,7.8909,0.1197,7.7712,8.0107,1012.957128,88.7208,1222.12,,15/08/2030
TBLE15,ENGIE BRASIL ENERGIA S.A.,15/12/2024,"IPCA + 6,3%",5.6131,4.8043,5.1401,0.1956,4.9445,5.3359,615.013028,100.1089,25,,
